"edcode","data_cut_off_date","original_underlying_exposure_identifier","format","spv_country","deal_vintage","unique_identifier","original_obligor_identifier","redemption_date","geographic_region_obligor","customer_type","nace_industry_code","obligor_basel_iii_segment","enterprise_size","revenue","total_debt","ebitda","free_cashflow","date_of_financials","debt_type","seniority","syndicated","origination_date","maturity_date","purpose","original_principal_balance","current_principal_balance","total_credit_limit","amortisation_type","principal_grace_period_end_date","scheduled_principal_payment_frequency","scheduled_interest_payment_frequency","payment_due","payment_due_interest","balloon_amount","interest_rate_type","current_interest_rate","current_interest_rate_index","current_interest_rate_margin","interest_rate_reset_interval","interest_rate_cap","interest_rate_floor","revision_margin_1","interest_revision_date_1","revision_margin_2","interest_revision_date_2","revision_margin_3","interest_revision_date_3","revised_interest_rate_index","arrears_balance","number_of_days_in_arrears","number_of_days_in_arrears_interest","reason_for_default_or_foreclosure","default_amount","default_date","allocated_losses","cumulative_recoveries","recovery_source","deposit_amount","percentage_of_prepayments_allowed_per_year","date_last_in_arrears","date_of_repurchase","date_of_restructuring","pool_addition_date","prepayment_date","prepayment_fee_end_date","prepayment_lockout_end_date","cumulative_prepayments","enterprise_value","market_value","prepayment_fee","prior_principal_balance","number_of_payments_before_securitisation","purchase_price","account_status","credit_impaired_obligor","current_interest_rate_tenor","geographic_region_classification","international_securities_identification_number","leveraged_transaction","managed_by_clo","new_obligor_identifier","new_underlying_exposure_identifier","original_lender_establishment_country","original_lender_legal_entity_identifier","origination_channel","originator_establishment_country","originator_legal_entity","payment_in_kind","recourse","revised_interest_rate_tenor","securitised_receivables","special_scheme","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","040-620-0070559","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","77859","","ITH42","CNEO","L68.1.0","RETL","MICE","180000","854000","82000","31000","12/31/2021","LOLE","","","2/2/2011","1/31/2027","EQPI","1040000","334158.68","","FRXX","6/30/2021","MNTH","MNTH","7569.67","","","FLIF","4.1999998092651","EURI","1.7999999523163","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","2/3/2011","0","1627000","","","","104","100","PERF","1","SEMI","2016","","","","77859","040-620-0070559","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","051-610-0107396","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","464046","","ITH42","ENEO","M74.1.0","RETL","","","","","","","LOLE","","","10/25/2018","1/31/2027","OTHR","24000","14847.54","","FRXX","6/30/2021","MNTH","MNTH","376.01","","","FLIF","6.4000000953674","EURI","4.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","10/26/2018","0","","","","","12","100","PERF","1","QUTR","2016","","","","464046","051-610-0107396","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","056-610-0102732","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","321193","","ITH41","ENEO","G46.6.6","RETL","NATP","409000","0","55000","-39000","12/31/2012","LOLE","","","2/26/2018","8/31/2023","OTHR","35000","4131.51","","FRXX","6/30/2021","MNTH","MNTH","533.17","","","FLIF","5.4000000953674","EURI","3.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","12/19/2019","10/9/2019","","","2/27/2018","0","105000","","","","19","100","RNAR","1","QUTR","2016","","","","321193","056-610-0102732","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","067-620-0104800","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","405316","","ITH34","ENEO","A1.2.1","RETL","","","","","","","LOLE","","","8/2/2018","10/31/2029","OVRD","1000000","712085.18","","FRXX","6/30/2021","MNTH","MNTH","10684.24","","","FLIF","4.4000000953674","EURI","2.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","8/3/2018","0","","","","","14","100","PERF","1","QUTR","2016","","","","405316","067-620-0104800","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","102-610-0112741","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","170976","","ITH35","ENEO","C25.1.2","RETL","MICE","167000","65000","14000","17000","12/31/2022","LOLE","","","7/19/2019","11/30/2025","OTHR","33000","20085.07","","FRXX","6/30/2021","MNTH","MNTH","681.86","","","FLIF","6.4000000953674","EURI","4.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","7/20/2019","0","316000","","","","3","100","PERF","1","QUTR","2016","","","","170976","102-610-0112741","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","010-620-0090454","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","185078","","ITH34","ENEO","M74.9.0","RETL","","","","","","","LOLE","","","1/27/2017","3/31/2034","OTHR","115000","90667.42","","FRXX","12/31/2021","QUTR","QUTR","2912.02","","","FLFL","5.25","EURI","2.8499999046326","1","","2.85","","","","","","","","0","0","","","0","","0","0","","0","100","","","8/5/2021","10/9/2019","","","1/28/2017","0","","","","","11","100","RNAR","1","SEMI","2016","","","","185078","010-620-0090454","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","025-645-0070893","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","15767","","ITH42","CNEO","A1.2.1","RETL","","","","","","","LOLE","","","2/5/2009","5/31/2031","OTHR","515000","269812.79","","FRXX","6/30/2021","MNTH","MNTH","3361.91","","","FLIF","4.1500000953674","EURI","1.75","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","2/6/2009","0","","","","","128","100","PERF","1","SEMI","2016","","","","15767","025-645-0070893","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","031-620-0070309","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","381336","","ITH42","ENEO","L68.1.0","RETL","SMAE","62000","1178000","50000","55000","12/31/2021","LOLE","","","7/1/2009","12/31/2033","OTHR","15518.92","9623.13","","FRXX","12/31/2021","SEMI","SEMI","489.02","","","FLIF","2.0999999046326","EURI","1.8999999761581","6","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","10/1/2021","10/9/2019","","","7/2/2009","0","2049000","","","","20","100","RNAR","1","SEMI","2016","","","","381336","031-620-0070309","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","031-620-0070316","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","381336","","ITH42","ENEO","L68.1.0","RETL","SMAE","62000","1178000","50000","55000","12/31/2021","LOLE","","","7/1/2009","12/31/2033","OTHR","73283.65","45442.4","","FRXX","12/31/2021","SEMI","SEMI","2299.58","","","FLIF","2.0999999046326","EURI","1.8999999761581","6","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","10/1/2021","10/9/2019","","","7/2/2009","0","2049000","","","","20","100","RNAR","1","SEMI","2016","","","","381336","031-620-0070316","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","036-610-0090948","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","260259","","ITH42","ENEO","I56.1.0","RETL","MICE","69000","100000","12000","12000","12/31/2021","LOLE","","","7/18/2017","7/31/2027","OTHR","50000","25864.57","","FRXX","7/31/2017","MNTH","MNTH","578.82","","","FLFL","7.1500000953674","EURI","4.75","1","","4.75","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","7/19/2017","0","1395000","","","","27","100","PERF","1","SEMI","2016","","","","309592","036-610-0090948","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","053-610-0090265","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","383003","","ITH42","ENEO","G47.3.0","RETL","","","","","","","LOLE","","","2/1/2016","2/28/2026","OTHR","60000","11172.47","","FRXX","2/29/2016","MNTH","MNTH","344.67","","","FLFL","7.6500000953674","EURI","5.25","1","","5.25","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","7/1/2019","","2/2/2016","21600","","","216","","44","100","PERF","1","SEMI","2016","","","","383003","053-610-0090265","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","062-620-0070315","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","21189","","ITH41","ENEO","L68.2.0","SMEX","MICE","192000","441000","0","113000","12/31/2016","LOLE","","","10/8/2010","3/31/2027","OVRD","600000","190486.05","","FRXX","3/31/2012","QUTR","QUTR","11820.1","","","FLIF","2.2999999523163","EURI","1.2999999523163","3","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","10/9/2010","0","341000","","","","36","100","PERF","1","QUTR","2016","","","","21189","062-620-0070315","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","066-610-0090463","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","173781","","ITH42","CNEO","I56.1.0","SMEX","","","","","","","LOLE","","","8/3/2017","11/30/2024","OTHR","45000","18202.73","","FRXX","6/30/2021","MNTH","MNTH","826.76","","","FLFL","5.8499999046326","EURI","3.9500000476837","1","","3.95","","","","","","","","1653.21","31","","PDXX","23947.41","4/1/2022","0","0","","0","100","11/30/2022","","","10/9/2019","","","8/4/2017","0","","","","","25","100","ARRE","1","QUTR","2016","","","","173781","066-610-0090463","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","069-610-0108831","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","157370","","ITH35","ENEO","C25.1.1","RETL","SMAE","4269000","2577000","133000","-544000","12/31/2022","LOLE","","","1/7/2019","1/31/2024","OTHR","29000","6619.38","","FRXX","1/31/2019","MNTH","MNTH","531.79","","","FLIF","4.9000000953674","EURI","3","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","1/8/2019","0","6830000","","","","9","100","PERF","1","QUTR","2016","","","","157370","069-610-0108831","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","073-620-0070579","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","458546","","ITH35","ENEO","","SMEX","SMAE","214000","4169000","-72000","-16000","","LOLE","","","5/1/2013","","OTHR","","0","","FRXX","","","","","","","","0","","0","","","","","","","","","","","0","0","","","0","","0","0","","0","","","12/15/2022","","","","","","0","5853000","","","","0","","REOT","1","","2016","","","","458546","073-620-0070579","IT","549300B0FLNFTFYQDJ30","","IT","549300B0FLNFTFYQDJ30","","","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","073-620-0090548","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","423583","","ITH35","ENEO","L68.2.0","SMEX","SMAE","291000","2488000","192000","243000","12/31/2022","LOLE","","","12/27/2016","8/31/2028","EQPI","1700000","1014488.06","","FRXX","12/31/2021","MNTH","MNTH","18284.93","","","FLFL","4.5","EURI","2.0999999046326","1","","2.1","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","12/28/2016","0","3562000","","","","34","100","PERF","1","SEMI","2016","","","","423583","073-620-0090548","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","102-610-0108995","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","424396","","ITH41","ENEO","C16.2.3","RETL","NATP","497000","0","33000","0","12/31/2021","LOLE","","","4/9/2019","10/31/2024","OTHR","72000","17557.41","","FRXX","6/30/2021","MNTH","MNTH","873.94","","","FLIF","5.4000000953674","EURI","3.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","9/23/2019","","4/10/2019","25000","14000","","","","6","100","PERF","1","QUTR","2016","","","","424396","102-610-0108995","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","005-620-0090124","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","103245","","ITH35","ENEO","I56.1.0","SMEX","MEDE","7533000","6172000","2015000","2109000","12/31/2022","LOLE","","","6/29/2015","12/31/2030","OTHR","600000","286172.66","","FRXX","9/30/2020","MNTH","MNTH","4195.24","","","FLIF","6.9000000953674","EURI","4.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","5/21/2018","","6/30/2015","125000","6407000","","1250","","52","100","PERF","1","SEMI","2016","","","","103245","005-620-0090124","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","007-610-0102272","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","127644","","ITH34","ENEO","A1.2.1","RETL","","","","","","","LOLE","","","3/27/2018","3/31/2023","OTHR","60000","3177.2","","FRXX","3/31/2018","QUTR","QUTR","3219.27","","","FLIF","3.75","EURI","2.75","3","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","3/28/2018","0","","","","","7","100","PERF","1","QUTR","2016","","","","127644","007-610-0102272","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","027-620-0046036","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","218262","","ITH42","ENEO","L68.2.0","RETL","MICE","60000","374000","58000","65000","12/31/2021","LOLE","","","3/3/2004","6/30/2023","OVRD","620000","30141.73","","FRXX","6/30/2021","MNTH","MNTH","4418.44","","","FLFL","3.5","EURI","1.1000000238418","1","","1.1","","","","","","","","4418.44","0","","","0","","0","0","","0","100","12/31/2022","","1/30/2018","10/9/2019","","","3/4/2004","0","689000","","","","187","100","RNAR","1","SEMI","2016","","","","218262","027-620-0046036","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","036-610-0107936","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","170271","","ITH42","ENEO","G47.5.9","RETL","MICE","0","0","0","0","12/31/2013","LOLE","","","12/13/2018","11/30/2025","OVRD","50000","23478.05","","FRXX","12/31/2018","MNTH","MNTH","776.34","","","FLIF","7.8499999046326","EURI","5.9499998092651","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","12/14/2018","0","0","","","","10","100","PERF","1","QUTR","2016","","","","170271","036-610-0107936","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","046-620-0070087","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","387925","","ITH43","ENEO","C32.9.9","RETL","MICE","89000","0","48000","0","12/31/2017","LOLE","","","6/9/2008","10/31/2026","OTHR","148000","52404.13","","FRXX","6/30/2021","MNTH","MNTH","1226.3","","","FLIF","4.4000000953674","EURI","2.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","6/10/2008","0","0","","","","136","100","PERF","1","QUTR","2016","","","","387925","046-620-0070087","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","049-620-0065565","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","381245","","ITH42","ENEO","G47.4.2","RETL","MICE","110000","0","30000","0","12/31/2018","LOLE","","","7/31/2007","11/30/2033","EQPI","135000","81515.21","","FRXX","6/30/2021","MNTH","MNTH","699.21","","","FLIF","3.5","EURI","1.1000000238418","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","8/1/2007","0","0","","","","146","100","PERF","1","SEMI","2016","","","","381245","049-620-0065565","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","065-610-0111832","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","410667","","ITH42","ENEO","G45.4.0","RETL","NATP","307000","94000","24000","-39000","12/31/2019","LOLE","","","7/4/2019","10/31/2030","OVRD","80000","66686.22","","FRXX","6/30/2021","MNTH","MNTH","1006.85","","","FLIF","6.8499999046326","EURI","4.9499998092651","1","","","","","","","","","","1006.85","0","","","0","","0","0","","0","100","12/31/2022","","","10/9/2019","","","7/5/2019","0","183000","","","","3","100","PERF","1","QUTR","2016","","","","410667","065-610-0111832","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","066-610-0113076","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","124574","","ITH42","ENEO","I56.1.0","RETL","MICE","213000","133000","55000","-20000","12/31/2019","LOLE","","","7/24/2019","1/31/2030","OTHR","50000","37171.83","","FRXX","9/30/2020","MNTH","MNTH","564.23","","","FLIF","5.1500000953674","EURI","3.25","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","7/25/2019","0","104000","","","","3","100","PERF","1","QUTR","2016","","","","124574","066-610-0113076","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","067-620-0070171","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","422216","","ITH34","ENEO","G45.1.1","RETL","MICE","141000","121000","22000","27000","12/31/2021","LOLE","","","1/13/2009","5/31/2025","OTHR","100000","21307.29","","FRXX","6/30/2021","MNTH","MNTH","770.06","","","FLIF","3.2999999523163","EURI","1.3999999761581","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","1/14/2009","0","246000","","","","129","100","PERF","1","QUTR","2016","","","","422216","067-620-0070171","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","073-610-0101967","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","110692","","ITF33","ENEO","G47.7.1","RETL","MICE","510000","56000","67000","25000","12/31/2021","LOLE","","","2/7/2018","6/30/2024","OTHR","60000","19257.68","","FRXX","6/30/2021","MNTH","MNTH","1195.97","","","FLIF","6.1500000953674","EURI","4.25","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","2/8/2018","0","263000","","","","20","100","PERF","1","QUTR","2016","","","","110692","073-610-0101967","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","073-620-0070177","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","448965","","ITH35","ENEO","L68.2.0","SMEX","SMAE","238000","4174000","204000","-40000","12/31/2021","LOLE","","","6/12/2009","4/30/2031","OTHR","2900000","1420837.14","","FRXX","12/31/2021","MNTH","MNTH","17278.78","","","FLIF","3.7999999523163","EURI","1.3999999761581","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","6/13/2009","0","4001000","","","","124","100","PERF","1","SEMI","2016","","","","448965","073-620-0070177","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
